Date,Open,High,Low,Close,Adj Close,Volume
1977-04-18,6.468750,6.468750,6.359375,6.375000,1.499733,397600
1977-04-19,6.375000,6.421875,6.359375,6.406250,1.507084,300800
1977-04-20,6.406250,6.437500,6.312500,6.343750,1.492381,615200
1977-04-21,6.343750,6.406250,6.250000,6.281250,1.477677,601600
1977-04-22,6.265625,6.265625,6.140625,6.140625,1.444596,636800
1977-04-25,6.093750,6.093750,6.000000,6.000000,1.411513,626400
1977-04-26,6.000000,6.078125,5.984375,6.015625,1.415188,488800
1977-04-27,6.015625,6.093750,5.984375,6.062500,1.426216,517600
1977-04-28,6.062500,6.093750,6.015625,6.062500,1.426216,442400
1977-04-29,6.062500,6.093750,6.031250,6.062500,1.426216,420000
1977-05-02,6.062500,6.125000,6.046875,6.093750,1.433567,235200
1977-05-03,6.093750,6.203125,6.093750,6.140625,1.444596,400000
1977-05-04,6.140625,6.281250,6.125000,6.265625,1.474002,387200
1977-05-05,6.265625,6.421875,6.250000,6.375000,1.499733,366400
1977-05-06,6.375000,6.406250,6.296875,6.312500,1.485029,472000
1977-05-09,6.312500,6.328125,6.250000,6.296875,1.481353,156800
1977-05-10,6.296875,6.406250,6.296875,6.343750,1.492381,354400
1977-05-11,6.343750,6.343750,6.281250,6.281250,1.477677,288000
1977-05-12,6.265625,6.265625,6.171875,6.234375,1.466650,413600
1977-05-13,6.234375,6.281250,6.218750,6.234375,1.466650,251200
1977-05-16,6.234375,6.281250,6.203125,6.218750,1.475548,212000
1977-05-17,6.218750,6.312500,6.203125,6.312500,1.497793,430400
1977-05-18,6.343750,6.562500,6.343750,6.531250,1.549696,811200
1977-05-19,6.531250,6.546875,6.484375,6.500000,1.542282,438400
1977-05-20,6.468750,6.468750,6.312500,6.375000,1.512622,1009600
1977-05-23,6.328125,6.328125,6.140625,6.187500,1.468133,708800
1977-05-24,6.156250,6.156250,6.093750,6.125000,1.453303,653600
1977-05-25,6.125000,6.171875,6.062500,6.062500,1.438473,517600
1977-05-26,6.062500,6.125000,6.046875,6.062500,1.438473,830400
1977-05-27,6.062500,6.078125,5.937500,5.937500,1.408815,728800
1977-05-31,5.937500,6.031250,5.890625,6.000000,1.423645,622400
1977-06-01,6.000000,6.140625,6.000000,6.109375,1.449596,575200
1977-06-02,6.109375,6.109375,6.031250,6.046875,1.434767,308800
1977-06-03,6.046875,6.125000,6.046875,6.093750,1.445888,354400
1977-06-06,6.093750,6.125000,6.046875,6.078125,1.442181,497600
1977-06-07,6.078125,6.078125,5.968750,6.046875,1.434767,1564000
1977-06-08,6.046875,6.109375,6.031250,6.062500,1.438473,460000
1977-06-09,6.062500,6.078125,5.953125,5.968750,1.416229,387200
1977-06-10,5.968750,6.015625,5.953125,5.984375,1.419937,284800
1977-06-13,5.984375,6.015625,5.953125,5.968750,1.416229,448800
1977-06-14,5.968750,6.078125,5.953125,6.078125,1.442181,571200
1977-06-15,6.078125,6.109375,6.031250,6.046875,1.434767,511200
1977-06-16,6.046875,6.093750,6.031250,6.093750,1.445888,287200
1977-06-17,6.093750,6.093750,6.062500,6.062500,1.438473,214400
1977-06-20,6.062500,6.125000,6.031250,6.093750,1.445888,253600
1977-06-21,6.125000,6.234375,6.125000,6.218750,1.475548,486400
1977-06-22,6.218750,6.265625,6.203125,6.250000,1.482963,636000
1977-06-23,6.250000,6.250000,6.203125,6.203125,1.471840,495200
1977-06-24,6.203125,6.281250,6.203125,6.250000,1.482963,643200
1977-06-27,6.250000,6.265625,6.218750,6.250000,1.482963,229600
1977-06-28,6.250000,6.265625,6.203125,6.203125,1.471840,287200
1977-06-29,6.203125,6.234375,6.156250,6.203125,1.471840,248800
1977-06-30,6.203125,6.234375,6.140625,6.171875,1.464426,460000
1977-07-01,6.156250,6.156250,6.000000,6.093750,1.445888,354400
1977-07-05,6.093750,6.140625,6.093750,6.109375,1.449596,434400
1977-07-06,6.109375,6.109375,6.062500,6.062500,1.438473,467200
1977-07-07,6.062500,6.171875,6.046875,6.140625,1.457011,975200
1977-07-08,6.140625,6.187500,6.062500,6.109375,1.449596,346400
1977-07-11,6.109375,6.109375,6.062500,6.078125,1.442181,224800
1977-07-12,6.078125,6.156250,6.062500,6.093750,1.445888,582400
1977-07-13,6.093750,6.109375,6.031250,6.078125,1.442181,480000
1977-07-15,6.078125,6.125000,6.062500,6.078125,1.442181,434400
1977-07-18,6.078125,6.187500,6.078125,6.187500,1.468133,380000
1977-07-19,6.187500,6.203125,6.125000,6.203125,1.471840,351200
1977-07-20,6.203125,6.265625,6.156250,6.234375,1.479255,512800
1977-07-21,6.234375,6.281250,6.156250,6.250000,1.482963,332800
1977-07-22,6.265625,6.406250,6.265625,6.343750,1.505208,531200
1977-07-25,6.328125,6.328125,6.281250,6.296875,1.494085,360000
1977-07-26,6.296875,6.421875,6.281250,6.406250,1.520036,388800
1977-07-27,6.390625,6.390625,6.203125,6.203125,1.471840,679200
1977-07-28,6.203125,6.328125,6.156250,6.312500,1.497793,374400
1977-07-29,6.281250,6.281250,6.203125,6.265625,1.486670,498400
1977-08-01,6.265625,6.312500,6.265625,6.281250,1.490378,235200
1977-08-02,6.281250,6.296875,6.218750,6.250000,1.482963,282400
1977-08-03,6.250000,6.281250,6.203125,6.265625,1.486670,345600
1977-08-04,6.265625,6.296875,6.234375,6.281250,1.490378,131200
1977-08-05,6.281250,6.312500,6.218750,6.250000,1.482963,767200
1977-08-08,6.250000,6.250000,6.156250,6.171875,1.464426,258400
1977-08-09,6.171875,6.218750,6.125000,6.171875,1.464426,772800
1977-08-10,6.171875,6.234375,6.125000,6.218750,1.475548,772800
1977-08-11,6.218750,6.296875,6.171875,6.265625,1.486670,667200
1977-08-12,6.265625,6.359375,6.265625,6.328125,1.501499,175200
1977-08-15,6.328125,6.390625,6.265625,6.328125,1.514211,464000
1977-08-16,6.359375,6.406250,6.359375,6.390625,1.529167,1118400
1977-08-17,6.390625,6.406250,6.343750,6.390625,1.529167,836800
1977-08-18,6.390625,6.546875,6.390625,6.437500,1.540383,654400
1977-08-19,6.484375,6.546875,6.484375,6.531250,1.562816,670400
1977-08-22,6.531250,6.640625,6.515625,6.625000,1.585249,538400
1977-08-23,6.625000,6.640625,6.546875,6.562500,1.570293,272000
1977-08-24,6.546875,6.546875,6.421875,6.437500,1.540383,548000
1977-08-25,6.437500,6.500000,6.343750,6.375000,1.525428,416000
1977-08-26,6.375000,6.453125,6.359375,6.453125,1.544122,239200
1977-08-29,6.468750,6.531250,6.468750,6.515625,1.559077,248800
1977-08-30,6.515625,6.546875,6.453125,6.531250,1.562816,484000
1977-08-31,6.515625,6.515625,6.468750,6.515625,1.559077,329600
1977-09-01,6.515625,6.562500,6.515625,6.546875,1.566555,331200
1977-09-02,6.546875,6.593750,6.531250,6.562500,1.570293,169600
1977-09-06,6.562500,6.593750,6.515625,6.546875,1.566555,311200
1977-09-07,6.546875,6.578125,6.515625,6.578125,1.574032,256000
1977-09-08,6.578125,6.609375,6.500000,6.500000,1.555338,184000
1977-09-09,6.500000,6.531250,6.437500,6.468750,1.547861,579200
1977-09-12,6.468750,6.484375,6.421875,6.421875,1.536644,247200
1977-09-13,6.421875,6.453125,6.328125,6.390625,1.529167,454400
1977-09-14,6.390625,6.406250,6.328125,6.375000,1.525428,455200
1977-09-15,6.375000,6.437500,6.343750,6.421875,1.536644,358400
1977-09-16,6.421875,6.437500,6.343750,6.375000,1.525428,283200
1977-09-19,6.359375,6.359375,6.312500,6.312500,1.510473,429600
1977-09-20,6.312500,6.328125,6.265625,6.312500,1.510473,285600
1977-09-21,6.312500,6.343750,6.265625,6.265625,1.499257,487200
1977-09-22,6.265625,6.265625,6.203125,6.250000,1.495518,815200
1977-09-23,6.250000,6.296875,6.234375,6.250000,1.495518,421600
1977-09-26,6.250000,6.281250,6.218750,6.265625,1.499257,320000
1977-09-27,6.265625,6.281250,6.234375,6.234375,1.491779,360000
1977-09-28,6.234375,6.296875,6.218750,6.250000,1.495518,390400
1977-09-29,6.250000,6.296875,6.250000,6.296875,1.506734,268800
1977-09-30,6.296875,6.328125,6.265625,6.328125,1.514211,667200
1977-10-03,6.328125,6.375000,6.250000,6.375000,1.525428,579200
1977-10-04,6.375000,6.375000,6.296875,6.296875,1.506734,433600
1977-10-05,6.296875,6.328125,6.234375,6.296875,1.506734,444000
1977-10-06,6.296875,6.343750,6.296875,6.328125,1.514211,181600
1977-10-07,6.328125,6.328125,6.296875,6.296875,1.506734,235200
1977-10-10,6.296875,6.328125,6.296875,6.312500,1.510473,79200
1977-10-11,6.312500,6.312500,6.281250,6.281250,1.502995,525600
1977-10-12,6.265625,6.265625,6.218750,6.218750,1.488040,270400
1977-10-13,6.203125,6.203125,6.156250,6.187500,1.480562,368000
1977-10-14,6.187500,6.218750,6.156250,6.156250,1.473086,1367200
1977-10-17,6.156250,6.171875,6.093750,6.125000,1.465608,444800
1977-10-18,6.125000,6.140625,6.109375,6.140625,1.469346,280000
1977-10-19,6.140625,6.140625,6.000000,6.000000,1.435697,645600
1977-10-20,6.000000,6.000000,5.921875,5.968750,1.428219,898400
1977-10-21,5.968750,5.968750,5.796875,5.812500,1.390832,838400
1977-10-24,5.812500,5.828125,5.671875,5.687500,1.360921,896000
1977-10-25,5.687500,5.703125,5.625000,5.703125,1.364660,460800
1977-10-26,5.703125,5.812500,5.687500,5.812500,1.390832,568000
1977-10-27,5.812500,5.984375,5.796875,5.906250,1.413264,368000
1977-10-28,5.953125,6.125000,5.953125,6.078125,1.454391,523200
1977-10-31,6.062500,6.062500,6.000000,6.000000,1.435697,244800
1977-11-01,5.984375,5.984375,5.890625,5.906250,1.413264,470400
1977-11-02,5.906250,5.906250,5.765625,5.781250,1.383353,524000
1977-11-03,5.781250,5.828125,5.734375,5.796875,1.387093,266400
1977-11-04,5.796875,5.890625,5.765625,5.890625,1.409525,240800
1977-11-07,5.921875,6.000000,5.921875,5.968750,1.428219,192000
1977-11-08,5.968750,6.031250,5.937500,6.000000,1.435697,292800
1977-11-09,6.000000,6.046875,5.968750,6.046875,1.446914,213600
1977-11-10,6.046875,6.156250,6.000000,6.078125,1.454391,311200
1977-11-11,6.125000,6.281250,6.125000,6.250000,1.495518,487200
1977-11-14,6.203125,6.203125,6.093750,6.125000,1.478172,278400
1977-11-15,6.125000,6.265625,6.015625,6.218750,1.500797,522400
1977-11-16,6.218750,6.250000,6.171875,6.187500,1.493255,391200
1977-11-17,6.187500,6.187500,6.109375,6.140625,1.481943,643200
1977-11-18,6.140625,6.156250,6.078125,6.156250,1.485714,376800
1977-11-21,6.156250,6.203125,6.078125,6.125000,1.478172,284800
1977-11-22,6.125000,6.218750,6.109375,6.140625,1.481943,447200
1977-11-23,6.140625,6.187500,6.125000,6.156250,1.485714,438400
1977-11-25,6.156250,6.171875,6.109375,6.156250,1.485714,516000
1977-11-28,6.156250,6.218750,6.093750,6.140625,1.481943,404800
1977-11-29,6.078125,6.078125,6.015625,6.046875,1.459318,666400
1977-11-30,6.046875,6.046875,5.968750,6.046875,1.459318,336000
1977-12-01,6.046875,6.093750,5.953125,5.968750,1.440463,633600
1977-12-02,5.968750,5.984375,5.828125,5.875000,1.417839,531200
1977-12-05,5.875000,5.921875,5.843750,5.875000,1.417839,327200
1977-12-06,5.843750,5.843750,5.796875,5.796875,1.398984,360000
1977-12-07,5.796875,5.875000,5.796875,5.812500,1.402755,792000
1977-12-08,5.812500,5.875000,5.796875,5.828125,1.406526,423200
1977-12-09,5.828125,5.859375,5.812500,5.828125,1.406526,544000
1977-12-12,5.828125,5.843750,5.796875,5.812500,1.402755,844000
1977-12-13,5.781250,5.781250,5.750000,5.765625,1.391443,365600
1977-12-14,5.765625,5.796875,5.703125,5.796875,1.398984,414400
1977-12-15,5.796875,5.828125,5.750000,5.796875,1.398984,412000
1977-12-16,5.796875,5.796875,5.734375,5.750000,1.387672,448800
1977-12-19,5.703125,5.703125,5.656250,5.671875,1.368818,494400
1977-12-20,5.671875,5.703125,5.625000,5.687500,1.372588,740000
1977-12-21,5.687500,5.781250,5.640625,5.734375,1.383901,728000
1977-12-22,5.750000,5.937500,5.750000,5.875000,1.417839,1510400
1977-12-23,5.921875,6.000000,5.921875,5.953125,1.436693,668800
1977-12-27,5.984375,6.046875,5.984375,6.046875,1.459318,436800
1977-12-28,6.046875,6.046875,6.000000,6.031250,1.455547,1867200
1977-12-29,6.031250,6.046875,5.984375,6.015625,1.451776,304800
1977-12-30,6.015625,6.062500,6.000000,6.062500,1.463088,429600
1978-01-03,6.015625,6.015625,5.843750,5.843750,1.410296,949600
1978-01-04,5.843750,5.890625,5.750000,5.875000,1.417839,712800
1978-01-05,5.875000,5.953125,5.875000,5.890625,1.421609,488000
1978-01-06,5.875000,5.875000,5.765625,5.796875,1.398984,365600
1978-01-09,5.796875,5.843750,5.734375,5.843750,1.410296,836800
1978-01-10,5.843750,5.859375,5.796875,5.828125,1.406526,900800
1978-01-11,5.828125,5.828125,5.765625,5.781250,1.395212,489600
1978-01-12,5.781250,5.859375,5.765625,5.843750,1.410296,566400
1978-01-13,5.843750,5.906250,5.828125,5.843750,1.410296,398400
1978-01-16,5.828125,5.828125,5.781250,5.796875,1.398984,455200
1978-01-17,5.812500,5.937500,5.812500,5.921875,1.429151,556000
1978-01-18,5.921875,5.937500,5.906250,5.937500,1.432922,420000
1978-01-19,5.921875,5.921875,5.812500,5.828125,1.406526,251200
1978-01-20,5.828125,5.843750,5.750000,5.781250,1.395212,181600
1978-01-23,5.781250,5.843750,5.734375,5.828125,1.406526,488800
1978-01-24,5.828125,5.875000,5.796875,5.828125,1.406526,388800
1978-01-25,5.828125,5.921875,5.796875,5.875000,1.417839,308800
1978-01-26,5.875000,5.890625,5.812500,5.843750,1.410296,542400
1978-01-27,5.843750,5.859375,5.812500,5.843750,1.410296,534400
1978-01-30,5.843750,5.890625,5.828125,5.890625,1.421609,464800
1978-01-31,5.890625,5.890625,5.843750,5.859375,1.414067,423200
1978-02-01,5.859375,5.906250,5.859375,5.906250,1.425379,248800
1978-02-02,5.906250,5.921875,5.875000,5.906250,1.425379,212800
1978-02-03,5.906250,5.921875,5.875000,5.906250,1.425379,688000
1978-02-06,5.906250,5.921875,5.890625,5.921875,1.429151,372000
1978-02-07,5.921875,5.921875,5.890625,5.890625,1.421609,260800
1978-02-08,5.890625,5.937500,5.890625,5.906250,1.425379,369600
1978-02-09,5.906250,5.906250,5.875000,5.890625,1.421609,401600
1978-02-10,5.890625,5.906250,5.875000,5.875000,1.417839,87200
1978-02-13,5.875000,5.937500,5.843750,5.921875,1.429151,362400
1978-02-14,5.906250,5.906250,5.843750,5.843750,1.410296,272000
1978-02-15,5.843750,5.843750,5.812500,5.828125,1.406526,348000
1978-02-16,5.828125,5.843750,5.781250,5.843750,1.410296,485600
1978-02-17,5.812500,5.812500,5.734375,5.750000,1.402673,401600
1978-02-21,5.734375,5.734375,5.640625,5.703125,1.391238,379200
1978-02-22,5.703125,5.734375,5.703125,5.718750,1.395051,380800
1978-02-23,5.718750,5.718750,5.671875,5.718750,1.395051,228800
1978-02-24,5.718750,5.765625,5.609375,5.734375,1.398862,498400
1978-02-27,5.734375,5.765625,5.687500,5.703125,1.391238,366400
1978-02-28,5.703125,5.703125,5.640625,5.640625,1.375992,380000
1978-03-01,5.640625,5.640625,5.593750,5.625000,1.372181,833600
1978-03-02,5.625000,5.625000,5.578125,5.609375,1.368369,346400
1978-03-03,5.609375,5.625000,5.578125,5.625000,1.372181,453600
1978-03-06,5.593750,5.593750,5.546875,5.562500,1.356933,592800
1978-03-07,5.562500,5.593750,5.531250,5.562500,1.356933,174400
1978-03-08,5.578125,5.609375,5.578125,5.609375,1.368369,413600
1978-03-09,5.609375,5.625000,5.593750,5.609375,1.368369,827200
1978-03-10,5.609375,5.656250,5.593750,5.656250,1.379804,283200
1978-03-13,5.656250,5.671875,5.625000,5.656250,1.379804,519200
1978-03-14,5.656250,5.750000,5.578125,5.734375,1.398862,512800
1978-03-15,5.718750,5.718750,5.609375,5.671875,1.383615,387200
1978-03-16,5.671875,5.671875,5.625000,5.640625,1.375992,159200
1978-03-17,5.640625,5.703125,5.640625,5.703125,1.391238,574400
1978-03-20,5.703125,5.703125,5.640625,5.687500,1.387426,567200
1978-03-21,5.687500,5.687500,5.546875,5.546875,1.353123,1588000
1978-03-22,5.546875,5.578125,5.531250,5.578125,1.360746,456000
1978-03-23,5.562500,5.562500,5.531250,5.546875,1.353123,510400
1978-03-27,5.531250,5.531250,5.500000,5.515625,1.345499,196800
1978-03-28,5.515625,5.562500,5.500000,5.546875,1.353123,421600
1978-03-29,5.562500,5.593750,5.562500,5.593750,1.364557,253600
1978-03-30,5.593750,5.593750,5.515625,5.531250,1.349312,189600
1978-03-31,5.531250,5.531250,5.468750,5.468750,1.334064,337600
1978-04-03,5.453125,5.453125,5.390625,5.421875,1.322629,606400
1978-04-04,5.421875,5.421875,5.375000,5.406250,1.318818,1074400
1978-04-05,5.406250,5.453125,5.406250,5.406250,1.318818,532000
1978-04-06,5.437500,5.500000,5.437500,5.484375,1.337876,528000
1978-04-07,5.484375,5.500000,5.421875,5.468750,1.334064,480800
1978-04-10,5.484375,5.593750,5.484375,5.578125,1.360746,457600
1978-04-11,5.578125,5.625000,5.578125,5.593750,1.364557,812000
1978-04-12,5.593750,5.625000,5.562500,5.562500,1.356933,562400
1978-04-13,5.562500,5.625000,5.546875,5.609375,1.368369,453600
1978-04-14,5.656250,5.718750,5.656250,5.718750,1.395051,1383200
1978-04-17,5.875000,6.093750,5.875000,5.921875,1.444601,1736000
1978-04-18,5.921875,5.953125,5.828125,5.875000,1.433166,694400
1978-04-19,5.875000,5.921875,5.781250,5.843750,1.425543,540800
1978-04-20,6.046875,6.140625,6.046875,6.078125,1.482718,3727200
1978-04-21,6.078125,6.125000,6.062500,6.078125,1.482718,956800
1978-04-24,6.078125,6.250000,6.062500,6.250000,1.524645,572000
1978-04-25,6.437500,6.562500,6.437500,6.437500,1.570384,2167200
1978-04-26,6.437500,6.500000,6.343750,6.375000,1.555138,912000
1978-04-27,6.343750,6.343750,6.203125,6.281250,1.532268,621600
1978-04-28,6.281250,6.468750,6.250000,6.390625,1.558949,630400
1978-05-01,6.390625,6.546875,6.375000,6.468750,1.578007,880000
1978-05-02,6.468750,6.515625,6.421875,6.484375,1.581820,1294400
1978-05-03,6.468750,6.468750,6.312500,6.343750,1.547513,708800
1978-05-04,6.343750,6.359375,6.250000,6.343750,1.547513,654400
1978-05-05,6.343750,6.500000,6.328125,6.375000,1.555138,878400
1978-05-08,6.375000,6.500000,6.375000,6.375000,1.555138,605600
1978-05-09,6.375000,6.406250,6.343750,6.406250,1.562761,529600
1978-05-10,6.406250,6.437500,6.375000,6.437500,1.570384,401600
1978-05-11,6.453125,6.531250,6.453125,6.531250,1.593254,605600
1978-05-12,6.625000,6.734375,6.625000,6.625000,1.616123,981600
1978-05-15,6.656250,6.765625,6.656250,6.765625,1.650428,622400
1978-05-16,6.859375,7.000000,6.859375,6.890625,1.680921,1300800
1978-05-17,6.890625,7.000000,6.843750,6.921875,1.688544,618400
1978-05-18,6.921875,6.984375,6.843750,6.875000,1.677111,1236000
1978-05-19,6.875000,6.906250,6.718750,6.875000,1.677111,663200
1978-05-22,6.875000,6.921875,6.781250,6.890625,1.696343,546400
1978-05-23,6.890625,6.906250,6.750000,6.750000,1.661723,841600
1978-05-24,6.750000,6.765625,6.671875,6.718750,1.654029,620000
1978-05-25,6.718750,6.750000,6.671875,6.687500,1.646337,369600
1978-05-26,6.671875,6.671875,6.593750,6.593750,1.623257,416800
1978-05-30,6.593750,6.609375,6.531250,6.562500,1.615564,356800
1978-05-31,6.609375,6.718750,6.609375,6.671875,1.642490,847200
1978-06-01,6.687500,6.750000,6.687500,6.734375,1.657876,401600
1978-06-02,6.734375,6.750000,6.703125,6.718750,1.654029,274400
1978-06-05,6.750000,7.000000,6.750000,7.000000,1.723269,685600
1978-06-06,7.062500,7.250000,7.062500,7.156250,1.761734,1184000
1978-06-07,7.156250,7.171875,7.078125,7.093750,1.746346,576800
1978-06-08,7.093750,7.171875,7.031250,7.046875,1.734809,668800
1978-06-09,7.046875,7.109375,6.984375,7.015625,1.727115,408800
1978-06-12,7.015625,7.062500,6.906250,6.937500,1.707882,376800
1978-06-13,6.937500,7.109375,6.875000,7.046875,1.734809,456800
1978-06-14,7.046875,7.140625,7.031250,7.046875,1.734809,616800
1978-06-15,7.046875,7.046875,6.953125,7.000000,1.723269,304800
1978-06-16,6.921875,6.921875,6.796875,6.890625,1.696343,463200
1978-06-19,6.890625,6.906250,6.796875,6.890625,1.696343,559200
1978-06-20,6.890625,6.937500,6.828125,6.875000,1.692496,302400
1978-06-21,6.875000,6.875000,6.781250,6.859375,1.688649,608000
1978-06-22,6.859375,6.906250,6.781250,6.812500,1.677110,548000
1978-06-23,6.812500,6.859375,6.796875,6.812500,1.677110,381600
1978-06-26,6.812500,6.812500,6.687500,6.718750,1.654029,828800
1978-06-27,6.718750,6.765625,6.671875,6.718750,1.654029,588000
1978-06-28,6.750000,6.828125,6.750000,6.812500,1.677110,456000
1978-06-29,6.812500,6.921875,6.781250,6.890625,1.696343,665600
1978-06-30,6.890625,6.906250,6.859375,6.875000,1.692496,241600
1978-07-03,6.875000,6.875000,6.812500,6.812500,1.677110,244800
1978-07-05,6.812500,6.843750,6.796875,6.843750,1.684803,602400
1978-07-06,6.843750,6.906250,6.828125,6.890625,1.696343,488000
1978-07-07,6.921875,7.031250,6.921875,6.984375,1.719422,368000
1978-07-10,6.984375,7.046875,6.968750,7.046875,1.734809,656800
1978-07-11,7.078125,7.156250,7.078125,7.093750,1.746346,768000
1978-07-12,7.093750,7.140625,7.093750,7.093750,1.746346,330400
1978-07-13,7.093750,7.171875,7.062500,7.125000,1.754041,645600
1978-07-14,7.125000,7.328125,7.109375,7.296875,1.796354,1061600
1978-07-17,7.390625,7.468750,7.390625,7.453125,1.834819,1133600
1978-07-18,7.421875,7.421875,7.328125,7.328125,1.804046,1426400
1978-07-19,7.328125,7.359375,7.265625,7.359375,1.811740,762400
1978-07-20,7.359375,7.453125,7.312500,7.312500,1.800199,489600
1978-07-21,7.312500,7.359375,7.156250,7.250000,1.784814,520000
1978-07-24,7.250000,7.281250,7.187500,7.281250,1.792507,508000
1978-07-25,7.281250,7.281250,7.125000,7.250000,1.784814,408800
1978-07-26,7.281250,7.375000,7.281250,7.281250,1.792507,974400
1978-07-27,7.281250,7.343750,7.265625,7.312500,1.800199,412000
1978-07-28,7.312500,7.359375,7.281250,7.359375,1.811740,448800
1978-07-31,7.359375,7.484375,7.359375,7.468750,1.838666,412800
1978-08-01,7.468750,7.468750,7.390625,7.406250,1.823280,548000
1978-08-02,7.406250,7.687500,7.375000,7.656250,1.884825,1672000
1978-08-03,7.656250,7.812500,7.578125,7.593750,1.869439,1516800
1978-08-04,7.593750,7.687500,7.531250,7.671875,1.888670,585600
1978-08-07,7.671875,7.750000,7.625000,7.640625,1.880977,579200
1978-08-08,7.640625,7.671875,7.531250,7.593750,1.869439,505600
1978-08-09,7.687500,7.859375,7.687500,7.781250,1.915598,1230400
1978-08-10,7.718750,7.718750,7.531250,7.531250,1.854052,552000
1978-08-11,7.531250,7.640625,7.500000,7.625000,1.877133,792000
1978-08-14,7.640625,7.750000,7.640625,7.687500,1.892518,592000
1978-08-15,7.687500,7.703125,7.625000,7.703125,1.896365,385600
1978-08-16,7.703125,8.015625,7.703125,8.000000,1.969450,1384000
1978-08-17,8.031250,8.250000,8.031250,8.125000,2.000222,2939200
1978-08-18,8.125000,8.250000,8.000000,8.125000,2.000222,994400
1978-08-21,8.046875,8.046875,7.906250,7.968750,1.976964,597600
1978-08-22,7.968750,8.031250,7.875000,8.031250,1.992469,514400
1978-08-23,8.046875,8.156250,8.046875,8.093750,2.007975,608000
1978-08-24,8.093750,8.140625,7.968750,8.000000,1.984717,969600
1978-08-25,8.000000,8.093750,7.937500,8.015625,1.988594,879200
1978-08-28,8.015625,8.046875,7.953125,8.000000,1.984717,327200
1978-08-29,7.968750,7.968750,7.843750,7.843750,1.945953,372800
1978-08-30,7.843750,7.906250,7.781250,7.796875,1.934323,570400
1978-08-31,7.796875,7.828125,7.671875,7.750000,1.922694,469600
1978-09-01,7.750000,7.843750,7.734375,7.781250,1.930447,308800
1978-09-05,7.843750,7.890625,7.843750,7.875000,1.953704,399200
1978-09-06,7.890625,8.078125,7.890625,7.984375,1.980840,1026400
1978-09-07,7.984375,8.093750,7.968750,7.968750,1.976964,732000
1978-09-08,8.078125,8.187500,8.078125,8.187500,2.031234,715200
1978-09-11,8.187500,8.203125,8.031250,8.031250,1.992469,404000
1978-09-12,8.031250,8.062500,7.984375,8.046875,1.996346,406400
1978-09-13,8.046875,8.093750,7.953125,7.968750,1.976964,457600
1978-09-14,7.937500,7.937500,7.796875,7.796875,1.934323,392000
1978-09-15,7.734375,7.734375,7.625000,7.671875,1.903313,554400
1978-09-18,7.671875,7.718750,7.562500,7.609375,1.887807,454400
1978-09-19,7.578125,7.578125,7.515625,7.531250,1.868424,328000
1978-09-20,7.531250,7.546875,7.437500,7.500000,1.860672,836000
1978-09-21,7.500000,7.562500,7.406250,7.546875,1.872300,442400
1978-09-22,7.546875,7.562500,7.421875,7.468750,1.852919,182400
1978-09-25,7.468750,7.500000,7.406250,7.453125,1.849042,223200
1978-09-26,7.453125,7.484375,7.343750,7.437500,1.845166,782400
1978-09-27,7.421875,7.421875,7.328125,7.328125,1.818032,542400
1978-09-28,7.328125,7.375000,7.296875,7.343750,1.821908,550400
1978-09-29,7.343750,7.343750,7.281250,7.281250,1.806403,444800
1978-10-02,7.281250,7.343750,7.250000,7.296875,1.810278,337600
1978-10-03,7.312500,7.375000,7.312500,7.328125,1.818032,557600
1978-10-04,7.328125,7.328125,7.312500,7.328125,1.818032,2421600
1978-10-05,7.328125,7.406250,7.312500,7.343750,1.821908,1322400
1978-10-06,7.343750,7.437500,7.328125,7.406250,1.837413,640800
1978-10-09,7.406250,7.531250,7.375000,7.515625,1.864547,493600
1978-10-10,7.515625,7.656250,7.453125,7.562500,1.876178,1038400
1978-10-11,7.562500,7.765625,7.562500,7.765625,1.926571,436000
1978-10-12,7.765625,7.906250,7.734375,7.765625,1.926571,1173600
1978-10-13,7.765625,7.781250,7.703125,7.734375,1.918818,340800
1978-10-16,7.734375,7.734375,7.468750,7.484375,1.856795,510400
1978-10-17,7.437500,7.437500,7.328125,7.375000,1.829661,764000
1978-10-18,7.375000,7.468750,7.328125,7.468750,1.852919,1055200
1978-10-19,7.468750,7.484375,7.171875,7.218750,1.790897,1462400
1978-10-20,7.218750,7.265625,7.078125,7.187500,1.783144,566400
1978-10-23,7.187500,7.312500,7.187500,7.265625,1.802526,622400
1978-10-24,7.265625,7.312500,7.250000,7.281250,1.806403,888000
1978-10-25,7.281250,7.343750,7.140625,7.250000,1.798650,552800
1978-10-26,7.250000,7.281250,7.187500,7.234375,1.794772,428800
1978-10-27,7.234375,7.281250,7.125000,7.156250,1.775391,621600
1978-10-30,7.156250,7.343750,6.984375,7.343750,1.821908,1073600
1978-10-31,7.343750,7.359375,7.140625,7.140625,1.771514,769600
1978-11-01,7.296875,7.484375,7.296875,7.484375,1.856795,2019200
1978-11-02,7.484375,7.500000,7.359375,7.406250,1.837413,1284000
1978-11-03,7.406250,7.484375,7.390625,7.437500,1.845166,1170400
1978-11-06,7.437500,7.484375,7.312500,7.437500,1.845166,598400
1978-11-07,7.375000,7.375000,7.281250,7.328125,1.818032,826400
1978-11-08,7.328125,7.468750,7.281250,7.453125,1.849042,730400
1978-11-09,7.453125,7.468750,7.343750,7.343750,1.821908,686400
1978-11-10,7.343750,7.484375,7.343750,7.437500,1.845166,420800
